,Date,Temperature,realValue,retrive,value2
917,1983-07-07,8.5,0.5,8.5,0.5892857142857143
918,1983-07-08,8.8,0.3000000000000007,8.8,0.5803571428571429
919,1983-07-09,8.3,-0.5,8.3,0.5446428571428571
920,1983-07-10,2.4,-5.9,2.4,0.30357142857142855
921,1983-07-11,4.9,2.5000000000000004,4.9,0.6785714285714286
922,1983-07-12,5.9,1.0,5.9,0.6116071428571428
923,1983-07-13,6.7,0.7999999999999998,6.7,0.6026785714285714
924,1983-07-14,8.4,1.7000000000000002,8.4,0.6428571428571428
925,1983-07-15,6.5,-1.9000000000000004,6.5,0.4821428571428571
926,1983-07-16,7.9,1.4000000000000004,7.9,0.6294642857142857
927,1983-07-17,4.1,-3.8000000000000007,4.1,0.39732142857142855
928,1983-07-18,5.4,1.3000000000000007,5.4,0.625
929,1983-07-19,7.5,2.0999999999999996,7.5,0.6607142857142857
930,1983-07-20,3.9,-3.6,3.9,0.40625
931,1983-07-21,2.5,-1.4,2.5,0.5044642857142857
932,1983-07-22,5.3,2.8,5.3,0.6919642857142857
933,1983-07-23,6.6,1.2999999999999998,6.6,0.625
934,1983-07-24,0.0,-6.6,0.0,0.2723214285714286
935,1983-07-25,0.7,0.7,0.7,0.5982142857142857
936,1983-07-26,7.6,6.8999999999999995,7.6,0.875
937,1983-07-27,12.3,4.700000000000001,12.3,0.7767857142857143
938,1983-07-28,9.2,-3.1000000000000014,9.2,0.4285714285714285
939,1983-07-29,9.6,0.40000000000000036,9.6,0.5848214285714286
940,1983-07-30,9.5,-0.09999999999999964,9.5,0.5625
941,1983-07-31,10.0,0.5,10.0,0.5892857142857143
942,1983-08-01,7.7,-2.3,7.7,0.4642857142857143
943,1983-08-02,8.0,0.2999999999999998,8.0,0.5803571428571428
944,1983-08-03,8.3,0.3000000000000007,8.3,0.5803571428571429
945,1983-08-04,8.3,0.0,8.3,0.5669642857142857
946,1983-08-05,4.5,-3.8000000000000007,4.5,0.39732142857142855
947,1983-08-06,6.5,2.0,6.5,0.65625
948,1983-08-07,9.4,2.9000000000000004,9.4,0.6964285714285714
949,1983-08-08,9.4,0.0,9.4,0.5669642857142857
950,1983-08-09,10.5,1.0999999999999996,10.5,0.6160714285714285
951,1983-08-10,10.7,0.1999999999999993,10.7,0.5758928571428571
952,1983-08-11,9.9,-0.7999999999999989,9.9,0.53125
953,1983-08-12,7.6,-2.3000000000000007,7.6,0.46428571428571425
954,1983-08-13,5.8,-1.7999999999999998,5.8,0.48660714285714285
955,1983-08-14,8.5,2.7,8.5,0.6875
956,1983-08-15,13.8,5.300000000000001,13.8,0.8035714285714286
957,1983-08-16,14.3,0.5,14.3,0.5892857142857143
958,1983-08-17,8.3,-6.0,8.3,0.2991071428571429
959,1983-08-18,5.3,-3.000000000000001,5.3,0.43303571428571425
960,1983-08-19,3.0,-2.3,3.0,0.4642857142857143
961,1983-08-20,5.2,2.2,5.2,0.6651785714285714
962,1983-08-21,10.3,5.1000000000000005,10.3,0.7946428571428571
963,1983-08-22,11.1,0.7999999999999989,11.1,0.6026785714285714
964,1983-08-23,10.5,-0.5999999999999996,10.5,0.5401785714285714
965,1983-08-24,9.0,-1.5,9.0,0.5
966,1983-08-25,13.0,4.0,13.0,0.7455357142857142
967,1983-08-26,6.4,-6.6,6.4,0.2723214285714286
968,1983-08-27,8.4,2.0,8.4,0.65625
969,1983-08-28,6.7,-1.7000000000000002,6.7,0.49107142857142855
970,1983-08-29,8.3,1.6000000000000005,8.3,0.6383928571428571
971,1983-08-30,11.2,2.8999999999999986,11.2,0.6964285714285714
972,1983-08-31,10.0,-1.1999999999999993,10.0,0.5133928571428572
973,1983-09-01,10.1,0.09999999999999964,10.1,0.5714285714285714
974,1983-09-02,10.6,0.5,10.6,0.5892857142857143
975,1983-09-03,10.9,0.3000000000000007,10.9,0.5803571428571429
976,1983-09-04,5.7,-5.2,5.7,0.3348214285714286
977,1983-09-05,9.5,3.8,9.5,0.7366071428571428
978,1983-09-06,10.4,0.9000000000000004,10.4,0.6071428571428571
979,1983-09-07,11.1,0.6999999999999993,11.1,0.5982142857142857
980,1983-09-08,12.2,1.0999999999999996,12.2,0.6160714285714285
981,1983-09-09,10.6,-1.5999999999999996,10.6,0.4955357142857143
982,1983-09-10,8.8,-1.799999999999999,8.8,0.4866071428571429
983,1983-09-11,9.2,0.3999999999999986,9.2,0.5848214285714285
984,1983-09-12,5.5,-3.6999999999999993,5.5,0.4017857142857143
985,1983-09-13,7.1,1.5999999999999996,7.1,0.6383928571428571
986,1983-09-14,6.5,-0.5999999999999996,6.5,0.5401785714285714
987,1983-09-15,4.3,-2.2,4.3,0.46875
988,1983-09-16,5.0,0.7000000000000002,5.0,0.5982142857142857
989,1983-09-17,11.2,6.199999999999999,11.2,0.8437499999999999
990,1983-09-18,7.5,-3.6999999999999993,7.5,0.4017857142857143
991,1983-09-19,12.0,4.5,12.0,0.7678571428571428
992,1983-09-20,13.6,1.5999999999999996,13.6,0.6383928571428571
993,1983-09-21,8.3,-5.299999999999999,8.3,0.3303571428571429
994,1983-09-22,8.5,0.1999999999999993,8.5,0.5758928571428571
995,1983-09-23,12.9,4.4,12.9,0.7633928571428571
996,1983-09-24,7.7,-5.2,7.7,0.3348214285714286
997,1983-09-25,7.6,-0.10000000000000053,7.6,0.5625
998,1983-09-26,3.5,-4.1,3.5,0.38392857142857145
999,1983-09-27,10.4,6.9,10.4,0.875
1000,1983-09-28,15.4,5.0,15.4,0.7901785714285714
1001,1983-09-29,10.6,-4.800000000000001,10.6,0.3526785714285714
1002,1983-09-30,9.6,-1.0,9.6,0.5223214285714286
1003,1983-10-01,9.3,-0.29999999999999893,9.3,0.5535714285714286
1004,1983-10-02,13.9,4.6,13.9,0.7723214285714285
1005,1983-10-03,7.7,-6.2,7.7,0.29017857142857145
1006,1983-10-04,9.5,1.7999999999999998,9.5,0.6473214285714285
1007,1983-10-05,7.6,-1.9000000000000004,7.6,0.4821428571428571
1008,1983-10-06,6.9,-0.6999999999999993,6.9,0.5357142857142857
1009,1983-10-07,6.8,-0.10000000000000053,6.8,0.5625
1010,1983-10-08,5.8,-1.0,5.8,0.5223214285714286
1011,1983-10-09,6.0,0.20000000000000018,6.0,0.5758928571428571
1012,1983-10-10,8.3,2.3000000000000007,8.3,0.6696428571428572
1013,1983-10-11,9.1,0.7999999999999989,9.1,0.6026785714285714
1014,1983-10-12,12.5,3.4000000000000004,12.5,0.71875
1015,1983-10-13,13.2,0.6999999999999993,13.2,0.5982142857142857
1016,1983-10-14,16.2,3.0,16.2,0.7008928571428571
1017,1983-10-15,12.5,-3.6999999999999993,12.5,0.4017857142857143
1018,1983-10-16,11.8,-0.6999999999999993,11.8,0.5357142857142857
1019,1983-10-17,10.6,-1.200000000000001,10.6,0.5133928571428571
1020,1983-10-18,10.0,-0.5999999999999996,10.0,0.5401785714285714
1021,1983-10-19,12.2,2.1999999999999993,12.2,0.6651785714285714
1022,1983-10-20,8.9,-3.299999999999999,8.9,0.4196428571428572
1023,1983-10-21,10.3,1.4000000000000004,10.3,0.6294642857142857
1024,1983-10-22,7.5,-2.8000000000000007,7.5,0.4419642857142857
1025,1983-10-23,11.6,4.1,11.6,0.75
1026,1983-10-24,12.6,1.0,12.6,0.6116071428571428
1027,1983-10-25,12.9,0.3000000000000007,12.9,0.5803571428571429
1028,1983-10-26,11.7,-1.200000000000001,11.7,0.5133928571428571
1029,1983-10-27,14.0,2.3000000000000007,14.0,0.6696428571428572
1030,1983-10-28,12.3,-1.6999999999999993,12.3,0.4910714285714286
1031,1983-10-29,9.0,-3.3000000000000007,9.0,0.4196428571428571
1032,1983-10-30,9.2,0.1999999999999993,9.2,0.5758928571428571
1033,1983-10-31,9.8,0.6000000000000014,9.8,0.59375
1034,1983-11-01,11.8,2.0,11.8,0.65625
1035,1983-11-02,10.6,-1.200000000000001,10.6,0.5133928571428571
1036,1983-11-03,12.6,2.0,12.6,0.65625
1037,1983-11-04,11.0,-1.5999999999999996,11.0,0.4955357142857143
1038,1983-11-05,8.2,-2.8000000000000007,8.2,0.4419642857142857
1039,1983-11-06,7.5,-0.6999999999999993,7.5,0.5357142857142857
1040,1983-11-07,13.6,6.1,13.6,0.8392857142857142
1041,1983-11-08,14.8,1.200000000000001,14.8,0.6205357142857143
1042,1983-11-09,10.9,-3.9000000000000004,10.9,0.39285714285714285
1043,1983-11-10,7.7,-3.2,7.7,0.42410714285714285
1044,1983-11-11,10.2,2.499999999999999,10.2,0.6785714285714285
1045,1983-11-12,10.8,0.6000000000000014,10.8,0.59375
1046,1983-11-13,10.8,0.0,10.8,0.5669642857142857
1047,1983-11-14,12.5,1.6999999999999993,12.5,0.6428571428571428
1048,1983-11-15,13.2,0.6999999999999993,13.2,0.5982142857142857
1049,1983-11-16,8.7,-4.5,8.7,0.3660714285714286
1050,1983-11-17,5.7,-2.999999999999999,5.7,0.4330357142857143
1051,1983-11-18,9.8,4.1000000000000005,9.8,0.75
1052,1983-11-19,7.3,-2.500000000000001,7.3,0.4553571428571428
1053,1983-11-20,10.8,3.500000000000001,10.8,0.7232142857142857
1054,1983-11-21,10.0,-0.8000000000000007,10.0,0.53125
1055,1983-11-22,16.2,6.199999999999999,16.2,0.8437499999999999
1056,1983-11-23,15.0,-1.1999999999999993,15.0,0.5133928571428572
1057,1983-11-24,14.5,-0.5,14.5,0.5446428571428571
1058,1983-11-25,15.9,1.4000000000000004,15.9,0.6294642857142857
1059,1983-11-26,14.9,-1.0,14.9,0.5223214285714286
1060,1983-11-27,14.2,-0.7000000000000011,14.2,0.5357142857142857
1061,1983-11-28,15.8,1.6000000000000014,15.8,0.6383928571428572
1062,1983-11-29,17.2,1.3999999999999986,17.2,0.6294642857142856
1063,1983-11-30,17.6,0.40000000000000213,17.6,0.5848214285714286
1064,1983-12-01,12.1,-5.500000000000002,12.1,0.3214285714285714
1065,1983-12-02,11.4,-0.6999999999999993,11.4,0.5357142857142857
1066,1983-12-03,13.0,1.5999999999999996,13.0,0.6383928571428571
1067,1983-12-04,13.2,0.1999999999999993,13.2,0.5758928571428571
1068,1983-12-05,12.0,-1.1999999999999993,12.0,0.5133928571428572
1069,1983-12-06,15.3,3.3000000000000007,15.3,0.7142857142857143
1070,1983-12-07,12.7,-2.6000000000000014,12.7,0.4508928571428571
1071,1983-12-08,12.1,-0.5999999999999996,12.1,0.5401785714285714
1072,1983-12-09,13.8,1.700000000000001,13.8,0.6428571428571429
1073,1983-12-10,10.9,-2.9000000000000004,10.9,0.4375
1074,1983-12-11,12.0,1.0999999999999996,12.0,0.6160714285714285
1075,1983-12-12,16.5,4.5,16.5,0.7678571428571428
1076,1983-12-13,15.0,-1.5,15.0,0.5
1077,1983-12-14,11.2,-3.8000000000000007,11.2,0.39732142857142855
1078,1983-12-15,13.9,2.700000000000001,13.9,0.6875
1079,1983-12-16,15.0,1.0999999999999996,15.0,0.6160714285714285
1080,1983-12-17,14.8,-0.1999999999999993,14.8,0.5580357142857143
1081,1983-12-18,15.0,0.1999999999999993,15.0,0.5758928571428571
1082,1983-12-19,13.3,-1.6999999999999993,13.3,0.4910714285714286
1083,1983-12-20,20.4,7.099999999999998,20.4,0.8839285714285713
1084,1983-12-21,18.0,-2.3999999999999986,18.0,0.4598214285714286
1085,1983-12-22,12.2,-5.800000000000001,12.2,0.30803571428571425
1086,1983-12-23,16.7,4.5,16.7,0.7678571428571428
1087,1983-12-24,13.8,-2.8999999999999986,13.8,0.43750000000000006
1088,1983-12-25,17.5,3.6999999999999993,17.5,0.7321428571428571
1089,1983-12-26,15.0,-2.5,15.0,0.45535714285714285
1090,1983-12-27,13.9,-1.0999999999999996,13.9,0.5178571428571429
1091,1983-12-28,11.1,-2.8000000000000007,11.1,0.4419642857142857
1092,1983-12-29,16.1,5.000000000000002,16.1,0.7901785714285714
1093,1983-12-30,20.4,4.299999999999997,20.4,0.7589285714285713
1094,1983-12-31,18.0,-2.3999999999999986,18.0,0.4598214285714286
1095,1984-01-01,19.5,1.5,19.5,0.6339285714285714
1096,1984-01-02,17.1,-2.3999999999999986,17.1,0.4598214285714286
1097,1984-01-03,17.1,0.0,17.1,0.5669642857142857
1098,1984-01-04,12.0,-5.100000000000001,12.0,0.33928571428571425
1099,1984-01-05,11.0,-1.0,11.0,0.5223214285714286
1100,1984-01-06,16.3,5.300000000000001,16.3,0.8035714285714286
1101,1984-01-07,16.1,-0.1999999999999993,16.1,0.5580357142857143
1102,1984-01-08,13.0,-3.1000000000000014,13.0,0.4285714285714285
1103,1984-01-09,13.4,0.40000000000000036,13.4,0.5848214285714286
1104,1984-01-10,15.2,1.799999999999999,15.2,0.6473214285714285
1105,1984-01-11,12.5,-2.6999999999999993,12.5,0.44642857142857145
1106,1984-01-12,14.3,1.8000000000000007,14.3,0.6473214285714286
1107,1984-01-13,16.5,2.1999999999999993,16.5,0.6651785714285714
1108,1984-01-14,18.6,2.1000000000000014,18.6,0.6607142857142858
1109,1984-01-15,18.0,-0.6000000000000014,18.0,0.5401785714285714
1110,1984-01-16,18.2,0.1999999999999993,18.2,0.5758928571428571
1111,1984-01-17,11.4,-6.799999999999999,11.4,0.2633928571428572
1112,1984-01-18,11.9,0.5,11.9,0.5892857142857143
1113,1984-01-19,12.2,0.29999999999999893,12.2,0.5803571428571428
1114,1984-01-20,14.8,2.6000000000000014,14.8,0.6830357142857143
1115,1984-01-21,13.1,-1.700000000000001,13.1,0.4910714285714285
1116,1984-01-22,12.7,-0.40000000000000036,12.7,0.5491071428571428
1117,1984-01-23,10.5,-2.1999999999999993,10.5,0.46875
1118,1984-01-24,13.8,3.3000000000000007,13.8,0.7142857142857143
1119,1984-01-25,18.8,5.0,18.8,0.7901785714285714
1120,1984-01-26,13.9,-4.9,13.9,0.3482142857142857
1121,1984-01-27,11.2,-2.700000000000001,11.2,0.4464285714285714
1122,1984-01-28,10.6,-0.5999999999999996,10.6,0.5401785714285714
1123,1984-01-29,14.7,4.1,14.7,0.75
1124,1984-01-30,13.1,-1.5999999999999996,13.1,0.4955357142857143
1125,1984-01-31,12.1,-1.0,12.1,0.5223214285714286
1126,1984-02-01,14.7,2.5999999999999996,14.7,0.6830357142857142
1127,1984-02-02,11.1,-3.5999999999999996,11.1,0.40625
1128,1984-02-03,13.0,1.9000000000000004,13.0,0.6517857142857143
1129,1984-02-04,15.6,2.5999999999999996,15.6,0.6830357142857142
1130,1984-02-05,14.2,-1.4000000000000004,14.2,0.5044642857142857
1131,1984-02-06,15.5,1.3000000000000007,15.5,0.625
1132,1984-02-07,18.0,2.5,18.0,0.6785714285714286
1133,1984-02-08,15.0,-3.0,15.0,0.4330357142857143
1134,1984-02-09,15.9,0.9000000000000004,15.9,0.6071428571428571
1135,1984-02-10,15.5,-0.40000000000000036,15.5,0.5491071428571428
1136,1984-02-11,15.8,0.3000000000000007,15.8,0.5803571428571429
1137,1984-02-12,16.6,0.8000000000000007,16.6,0.6026785714285714
1138,1984-02-13,13.6,-3.0000000000000018,13.6,0.4330357142857142
1139,1984-02-14,13.8,0.20000000000000107,13.8,0.5758928571428572
1140,1984-02-15,14.6,0.7999999999999989,14.6,0.6026785714285714
1141,1984-02-16,15.6,1.0,15.6,0.6116071428571428
1142,1984-02-17,16.6,1.0000000000000018,16.6,0.6116071428571429
1143,1984-02-18,14.3,-2.3000000000000007,14.3,0.46428571428571425
1144,1984-02-19,16.3,2.0,16.3,0.65625
1145,1984-02-20,18.9,2.599999999999998,18.9,0.6830357142857142
1146,1984-02-21,18.7,-0.1999999999999993,18.7,0.5580357142857143
1147,1984-02-22,14.5,-4.199999999999999,14.5,0.37946428571428575
1148,1984-02-23,16.5,2.0,16.5,0.65625
1149,1984-02-24,14.1,-2.4000000000000004,14.1,0.45982142857142855
1150,1984-02-25,13.5,-0.5999999999999996,13.5,0.5401785714285714
1151,1984-02-26,11.7,-1.8000000000000007,11.7,0.4866071428571428
1152,1984-02-27,15.1,3.4000000000000004,15.1,0.71875
1153,1984-02-28,11.2,-3.9000000000000004,11.2,0.39285714285714285
1154,1984-02-29,13.5,2.3000000000000007,13.5,0.6696428571428572
1155,1984-03-01,12.6,-0.9000000000000004,12.6,0.5267857142857143
1156,1984-03-02,8.8,-3.799999999999999,8.8,0.3973214285714286
1157,1984-03-03,10.5,1.6999999999999993,10.5,0.6428571428571428
1158,1984-03-04,12.1,1.5999999999999996,12.1,0.6383928571428571
1159,1984-03-05,14.5,2.4000000000000004,14.5,0.6741071428571428
1160,1984-03-06,19.5,5.0,19.5,0.7901785714285714
1161,1984-03-07,14.0,-5.5,14.0,0.32142857142857145
1162,1984-03-08,13.8,-0.1999999999999993,13.8,0.5580357142857143
1163,1984-03-09,10.5,-3.3000000000000007,10.5,0.4196428571428571
1164,1984-03-10,13.8,3.3000000000000007,13.8,0.7142857142857143
1165,1984-03-11,11.4,-2.4000000000000004,11.4,0.45982142857142855
1166,1984-03-12,15.6,4.199999999999999,15.6,0.7544642857142856
1167,1984-03-13,11.1,-4.5,11.1,0.3660714285714286
1168,1984-03-14,12.1,1.0,12.1,0.6116071428571428
1169,1984-03-15,14.2,2.0999999999999996,14.2,0.6607142857142857
1170,1984-03-16,10.9,-3.299999999999999,10.9,0.4196428571428572
1171,1984-03-17,14.2,3.299999999999999,14.2,0.7142857142857142
1172,1984-03-18,13.8,-0.3999999999999986,13.8,0.5491071428571429
1173,1984-03-19,15.1,1.299999999999999,15.1,0.6249999999999999
1174,1984-03-20,14.0,-1.0999999999999996,14.0,0.5178571428571429
1175,1984-03-21,12.1,-1.9000000000000004,12.1,0.4821428571428571
1176,1984-03-22,13.8,1.700000000000001,13.8,0.6428571428571429
1177,1984-03-23,16.6,2.8000000000000007,16.6,0.6919642857142857
1178,1984-03-24,17.8,1.1999999999999993,17.8,0.6205357142857142
1179,1984-03-25,9.4,-8.4,9.4,0.19196428571428575
1180,1984-03-26,10.2,0.7999999999999989,10.2,0.6026785714285714
1181,1984-03-27,7.4,-2.799999999999999,7.4,0.44196428571428575
1182,1984-03-28,8.7,1.299999999999999,8.7,0.6249999999999999
1183,1984-03-29,14.0,5.300000000000001,14.0,0.8035714285714286
1184,1984-03-30,15.3,1.3000000000000007,15.3,0.625
1185,1984-03-31,11.1,-4.200000000000001,11.1,0.3794642857142857
1186,1984-04-01,9.7,-1.4000000000000004,9.7,0.5044642857142857
1187,1984-04-02,10.3,0.6000000000000014,10.3,0.59375
1188,1984-04-03,9.2,-1.1000000000000014,9.2,0.5178571428571428
1189,1984-04-04,8.2,-1.0,8.2,0.5223214285714286
1190,1984-04-05,9.7,1.5,9.7,0.6339285714285714
1191,1984-04-06,12.4,2.700000000000001,12.4,0.6875
1192,1984-04-07,12.5,0.09999999999999964,12.5,0.5714285714285714
1193,1984-04-08,9.0,-3.5,9.0,0.4107142857142857
1194,1984-04-09,9.7,0.6999999999999993,9.7,0.5982142857142857
1195,1984-04-10,10.1,0.40000000000000036,10.1,0.5848214285714286
1196,1984-04-11,11.2,1.0999999999999996,11.2,0.6160714285714285
1197,1984-04-12,12.0,0.8000000000000007,12.0,0.6026785714285714
1198,1984-04-13,11.1,-0.9000000000000004,11.1,0.5267857142857143
1199,1984-04-14,10.8,-0.29999999999999893,10.8,0.5535714285714286
1200,1984-04-15,12.8,2.0,12.8,0.65625
1201,1984-04-16,9.8,-3.0,9.8,0.4330357142857143
1202,1984-04-17,13.7,3.8999999999999986,13.7,0.7410714285714285
1203,1984-04-18,11.0,-2.6999999999999993,11.0,0.44642857142857145
1204,1984-04-19,13.2,2.1999999999999993,13.2,0.6651785714285714
1205,1984-04-20,13.0,-0.1999999999999993,13.0,0.5580357142857143
1206,1984-04-21,10.2,-2.8000000000000007,10.2,0.4419642857142857
1207,1984-04-22,13.2,3.0,13.2,0.7008928571428571
1208,1984-04-23,9.3,-3.8999999999999986,9.3,0.3928571428571429
1209,1984-04-24,11.1,1.799999999999999,11.1,0.6473214285714285
1210,1984-04-25,10.3,-0.7999999999999989,10.3,0.53125
1211,1984-04-26,8.7,-1.6000000000000014,8.7,0.4955357142857142
1212,1984-04-27,11.7,3.0,11.7,0.7008928571428571
1213,1984-04-28,12.5,0.8000000000000007,12.5,0.6026785714285714
1214,1984-04-29,6.5,-6.0,6.5,0.2991071428571429
1215,1984-04-30,9.6,3.0999999999999996,9.6,0.7053571428571428
1216,1984-05-01,13.8,4.200000000000001,13.8,0.7544642857142857
1217,1984-05-02,14.7,0.8999999999999986,14.7,0.6071428571428571
1218,1984-05-03,9.1,-5.6,9.1,0.31696428571428575
1219,1984-05-04,4.8,-4.3,4.8,0.375
1220,1984-05-05,3.3,-1.5,3.3,0.5
1221,1984-05-06,3.5,0.20000000000000018,3.5,0.5758928571428571
1222,1984-05-07,5.7,2.2,5.7,0.6651785714285714
1223,1984-05-08,5.5,-0.20000000000000018,5.5,0.5580357142857143
1224,1984-05-09,7.0,1.5,7.0,0.6339285714285714
1225,1984-05-10,9.5,2.5,9.5,0.6785714285714286
1226,1984-05-11,9.9,0.40000000000000036,9.9,0.5848214285714286
1227,1984-05-12,4.9,-5.0,4.9,0.34375
1228,1984-05-13,6.3,1.3999999999999995,6.3,0.6294642857142857
1229,1984-05-14,4.8,-1.5,4.8,0.5
1230,1984-05-15,6.2,1.4000000000000004,6.2,0.6294642857142857
1231,1984-05-16,7.1,0.8999999999999995,7.1,0.6071428571428571
1232,1984-05-17,7.5,0.40000000000000036,7.5,0.5848214285714286
1233,1984-05-18,9.4,1.9000000000000004,9.4,0.6517857142857143
1234,1984-05-19,8.7,-0.7000000000000011,8.7,0.5357142857142857
1235,1984-05-20,9.5,0.8000000000000007,9.5,0.6026785714285714
1236,1984-05-21,12.1,2.5999999999999996,12.1,0.6830357142857142
1237,1984-05-22,9.5,-2.5999999999999996,9.5,0.45089285714285715
1238,1984-05-23,9.3,-0.1999999999999993,9.3,0.5580357142857143
1239,1984-05-24,8.5,-0.8000000000000007,8.5,0.53125
1240,1984-05-25,8.0,-0.5,8.0,0.5446428571428571
1241,1984-05-26,9.8,1.8000000000000007,9.8,0.6473214285714286
1242,1984-05-27,6.2,-3.6000000000000005,6.2,0.40625
1243,1984-05-28,7.3,1.0999999999999996,7.3,0.6160714285714285
1244,1984-05-29,10.9,3.6000000000000005,10.9,0.7276785714285714
1245,1984-05-30,10.0,-0.9000000000000004,10.0,0.5267857142857143
1246,1984-05-31,8.7,-1.3000000000000007,8.7,0.5089285714285714
1247,1984-06-01,9.0,0.3000000000000007,9.0,0.5803571428571429
1248,1984-06-02,10.8,1.8000000000000007,10.8,0.6473214285714286
1249,1984-06-03,12.4,1.5999999999999996,12.4,0.6383928571428571
1250,1984-06-04,7.2,-5.2,7.2,0.3348214285714286
1251,1984-06-05,7.2,0.0,7.2,0.5669642857142857
1252,1984-06-06,11.1,3.8999999999999995,11.1,0.7410714285714285
1253,1984-06-07,9.3,-1.799999999999999,9.3,0.4866071428571429
1254,1984-06-08,10.1,0.7999999999999989,10.1,0.6026785714285714
1255,1984-06-09,3.9,-6.199999999999999,3.9,0.2901785714285715
1256,1984-06-10,5.0,1.1,5.0,0.6160714285714286
1257,1984-06-11,8.2,3.1999999999999993,8.2,0.7098214285714285
1258,1984-06-12,2.8,-5.3999999999999995,2.8,0.3258928571428572
1259,1984-06-13,4.3,1.5,4.3,0.6339285714285714
1260,1984-06-14,8.1,3.8,8.1,0.7366071428571428
1261,1984-06-15,11.1,3.0,11.1,0.7008928571428571
1262,1984-06-16,4.7,-6.3999999999999995,4.7,0.28125000000000006
1263,1984-06-17,5.3,0.5999999999999996,5.3,0.59375
1264,1984-06-18,10.0,4.7,10.0,0.7767857142857142
1265,1984-06-19,5.6,-4.4,5.6,0.3705357142857143
1266,1984-06-20,2.2,-3.3999999999999995,2.2,0.41517857142857145
1267,1984-06-21,7.1,4.8999999999999995,7.1,0.7857142857142856
1268,1984-06-22,8.3,1.200000000000001,8.3,0.6205357142857143
1269,1984-06-23,8.6,0.29999999999999893,8.6,0.5803571428571428
1270,1984-06-24,10.1,1.5,10.1,0.6339285714285714
1271,1984-06-25,8.3,-1.799999999999999,8.3,0.4866071428571429
1272,1984-06-26,7.2,-1.1000000000000005,7.2,0.5178571428571428
1273,1984-06-27,7.7,0.5,7.7,0.5892857142857143
1274,1984-06-28,7.8,0.09999999999999964,7.8,0.5714285714285714
1275,1984-06-29,9.1,1.2999999999999998,9.1,0.625
1276,1984-06-30,9.4,0.3000000000000007,9.4,0.5803571428571429
1277,1984-07-01,7.8,-1.6000000000000005,7.8,0.49553571428571425
1278,1984-07-02,2.6,-5.199999999999999,2.6,0.3348214285714286
1279,1984-07-03,2.4,-0.20000000000000018,2.4,0.5580357142857143
1280,1984-07-04,3.9,1.5,3.9,0.6339285714285714
1281,1984-07-05,1.3,-2.5999999999999996,1.3,0.45089285714285715
1282,1984-07-06,2.1,0.8,2.1,0.6026785714285714
1283,1984-07-07,7.4,5.300000000000001,7.4,0.8035714285714286
1284,1984-07-08,7.2,-0.20000000000000018,7.2,0.5580357142857143
1285,1984-07-09,8.8,1.6000000000000005,8.8,0.6383928571428571
1286,1984-07-10,8.9,0.09999999999999964,8.9,0.5714285714285714
1287,1984-07-11,8.8,-0.09999999999999964,8.8,0.5625
1288,1984-07-12,8.0,-0.8000000000000007,8.0,0.53125
1289,1984-07-13,0.7,-7.3,0.7,0.2410714285714286
1290,1984-07-14,0.8,0.10000000000000009,0.8,0.5714285714285714
1291,1984-07-15,0.9,0.09999999999999998,0.9,0.5714285714285714
1292,1984-07-16,7.8,6.8999999999999995,7.8,0.875
1293,1984-07-17,7.2,-0.5999999999999996,7.2,0.5401785714285714
1294,1984-07-18,8.0,0.7999999999999998,8.0,0.6026785714285714
1295,1984-07-19,4.6,-3.4000000000000004,4.6,0.4151785714285714
1296,1984-07-20,5.2,0.6000000000000005,5.2,0.59375
1297,1984-07-21,5.8,0.5999999999999996,5.8,0.59375
1298,1984-07-22,6.8,1.0,6.8,0.6116071428571428
1299,1984-07-23,8.1,1.2999999999999998,8.1,0.625
1300,1984-07-24,7.5,-0.5999999999999996,7.5,0.5401785714285714
1301,1984-07-25,5.4,-2.0999999999999996,5.4,0.4732142857142857
1302,1984-07-26,4.6,-0.8000000000000007,4.6,0.53125
1303,1984-07-27,6.4,1.8000000000000007,6.4,0.6473214285714286
1304,1984-07-28,9.7,3.299999999999999,9.7,0.7142857142857142
1305,1984-07-29,7.0,-2.6999999999999993,7.0,0.44642857142857145
1306,1984-07-30,10.0,3.0,10.0,0.7008928571428571
1307,1984-07-31,10.6,0.5999999999999996,10.6,0.59375
1308,1984-08-01,11.5,0.9000000000000004,11.5,0.6071428571428571
1309,1984-08-02,10.2,-1.3000000000000007,10.2,0.5089285714285714
1310,1984-08-03,11.1,0.9000000000000004,11.1,0.6071428571428571
1311,1984-08-04,11.0,-0.09999999999999964,11.0,0.5625
1312,1984-08-05,8.9,-2.0999999999999996,8.9,0.4732142857142857
1313,1984-08-06,9.9,1.0,9.9,0.6116071428571428
1314,1984-08-07,11.7,1.799999999999999,11.7,0.6473214285714285
1315,1984-08-08,11.6,-0.09999999999999964,11.6,0.5625
1316,1984-08-09,9.0,-2.5999999999999996,9.0,0.45089285714285715
1317,1984-08-10,6.3,-2.7,6.3,0.4464285714285714
1318,1984-08-11,8.7,2.3999999999999995,8.7,0.6741071428571428
1319,1984-08-12,8.5,-0.1999999999999993,8.5,0.5580357142857143
1320,1984-08-13,8.5,0.0,8.5,0.5669642857142857
1321,1984-08-14,8.0,-0.5,8.0,0.5446428571428571
1322,1984-08-15,6.0,-2.0,6.0,0.4776785714285714
1323,1984-08-16,8.0,2.0,8.0,0.65625
1324,1984-08-17,8.5,0.5,8.5,0.5892857142857143
